Type,MimeType,Supplier,Author,Publisher,Group,Name,Version,Scope,LicenseExpressions,LicenseNames,Copyright,Cpe,Purl,Modified,SwidTagId,SwidName,SwidVersion,SwidTagVersion,SwidPatch,SwidTextContentType,SwidTextEncoding,SwidTextContent,SwidUrl,MD5,SHA-1,SHA-256,SHA-384,SHA-512,SHA3-256,SHA3-384,SHA3-512,BLAKE2b-256,BLAKE2b-384,BLAKE2b-512,BLAKE3,Streebog-256,Streebog-512,Description
Library,,,,,@isaacs,fs-minipass,4.0.1,optional,ISC,,,,pkg:npm/%40isaacs/fs-minipass@4.0.1,,,,,,,,,,,,,,,c209bd1219768e97aa3f7cf0ffb9a8de4447169e4c10386a01dc32d5f4c69070309e418e56c829bd084bf01e67d6a95bd358d5de7fdb23465f669e65580d64e3,,,,,,,,,,
Library,,,,,,minipass,7.1.2,optional,ISC,,,,pkg:npm/minipass@7.1.2,,,,,,,,,,,,,,,a8e3b34b57014d6605e011fc7d578f0c138ef62a6d327194119c0d73f70c5a74d5da754b67b56835610f1e461ccd9034a5da00edd97a7bb14beb9f675fd4b66b,,,,,,,,,,
Library,,,,,,chownr,3.0.0,optional,BlueOak-1.0.0,,,,pkg:npm/chownr@3.0.0,,,,,,,,,,,,,,,f88c7363d05939077f5ee60f466aef1158c5fe7aa3e64813e2412aed5a1fac3a0cd4cc6846311692b082dc4b4b8b9f5355ac314c09fea2b27015072ba84375fa,,,,,,,,,,
Library,,,,,,minizlib,3.1.0,optional,MIT,,,,pkg:npm/minizlib@3.1.0,,,,,,,,,,,,,,,299c58a350549160f64d514baf4310a0cf2f5148a0583dcb943f376bfef906a0bee2a1341dbd55a39bf516071f68d5ef7d7cebfb912143a8a783f09a0628d397,,,,,,,,,,
Library,,,,,,yallist,5.0.0,optional,BlueOak-1.0.0,,,,pkg:npm/yallist@5.0.0,,,,,,,,,,,,,,,620bd44dfc2ac9ced45d532b07e4889ac5584a64d2f17fed4abb5d35930898cfa7efe413ae2457c978a6d2606b4d735eab3545d0a5868073de8b2562145acd0f,,,,,,,,,,
Library,,,,,,onnxruntime-web,1.22.0-dev.20250409-89f8206ba4,optional,MIT,,,,pkg:npm/onnxruntime-web@1.22.0-dev.20250409-89f8206ba4,,,,,,,,,,,,,,,d2e4bbe8e3e01f485608fac52a52fc918555edc90ceedff7e877db828170e8d7740995556d00b83e4ad1f26057f0bb4d50564edb921006a5761f1da1a371656d,,,,,,,,,,
Library,,,,,,flatbuffers,25.9.23,optional,Apache-2.0,,,,pkg:npm/flatbuffers@25.9.23,,,,,,,,,,,,,,,308d6ab3b2e8e12cb0d043b3525d318ecda5b287aa164bb8e0aa6781f21db87058bf39bc876fbb2bc60c421d49b55555ad4be12e9370a958b80c445e8142613d,,,,,,,,,,
Library,,,,,,guid-typescript,1.0.9,optional,ISC,,,,pkg:npm/guid-typescript@1.0.9,,,,,,,,,,,,,,,63c4f8bd88447f024e4dba2e444bc6fb75c3b23afc137908afbb9ff8967405896816cb6d88753459fbc0355b11ed3c4d5096bf5a90a7c3f227a3fa7e0de06105,,,,,,,,,,
Library,,,,,,long,5.3.2,optional,Apache-2.0,,,,pkg:npm/long@5.3.2,,,,,,,,,,,,,,,98d0206751a6c8d843ec0baa9d31b7fd5436ea8efad3e65804f2a33efba03bcfa72db61f5fa4d5a493ec781be8a5b758faaa59fe52949e611cd4b799612dd000,,,,,,,,,,
Library,,,,,,onnxruntime-common,1.22.0-dev.20250409-89f8206ba4,optional,MIT,,,,pkg:npm/onnxruntime-common@1.22.0-dev.20250409-89f8206ba4,,,,,,,,,,,,,,,bc324c91f09f6f46f503cdfaae01e3f8e46e65fe01e3e71cd9b01242da5ea092ee7ae15ce43b98c23219501ad2bf1fdf3b922b2e32f3fa84eb077a5c1a5868bd,,,,,,,,,,
Library,,,,,,platform,1.3.6,optional,MIT,,,,pkg:npm/platform@1.3.6,,,,,,,,,,,,,,,7e759596351c853ae8e9188216f09705b36125cd8d8a337ba084316f0b322f46ee5893c6f39bfcd5e8651c8f5f5eb26c30d813a1f12858841e0a52a983114bae,,,,,,,,,,
Library,,,,,,protobufjs,7.5.4,optional,BSD-3-Clause,,,,pkg:npm/protobufjs@7.5.4,,,,,,,,,,,,,,,0af7b16d9b5ba2fea35b679702f2ee9178d7516d53cc56a2bc2e3a06959cff7069702cac6f955f7eef81dd71cc9bc95512ecb6326e1719ec7c8414a0d726a93e,,,,,,,,,,
Framework,,,,,@protobufjs,aspromise,1.1.2,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/aspromise@1.1.2,,,,,,,,,,,,,,,8fe80a13112e2e62b0bf3dce811397b6b276506db1f028766195316a187eb351761d9fb001c79434b92fcbacca08f551914fbe65642b771b147905e6720e2ea1,,,,,,,,,,
Framework,,,,,@protobufjs,base64,1.1.2,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/base64@1.1.2,,,,,,,,,,,,,,,01991c000e6f9cdfefe0f0ea2b2311e65c7b859b6d3c380296ff3713ffc530d851d9331c2d485f4540470a64a5d288bdccc8030ea4542644b13b7c26f39f972e,,,,,,,,,,
Framework,,,,,@protobufjs,codegen,2.0.4,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/codegen@2.0.4,,,,,,,,,,,,,,,63215a8a4a8ce6c1f4ce215908ddf10c2ef3786681fddd0851bf42013ba01d66ddd45445c16c2de2577839830f5aee5add77b4d6618050b09daa13253e5dbd26,,,,,,,,,,
Framework,,,,,@protobufjs,eventemitter,1.1.0,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/eventemitter@1.1.0,,,,,,,,,,,,,,,8fd79d9d14fcd6f609f4e7d5b971ba1114937442f5c55b0d82aa64c4cb1b21a6f34a8de0a028c322f79e1afe5dd37a26dfd30bef545d9ab18d8c6e5245e04ffd,,,,,,,,,,
Framework,,,,,@protobufjs,fetch,1.1.0,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/fetch@1.1.0,,,,,,,,,,,,,,,9658d55e9a9779ba6c8a35bbd4f65a098788704e689f5c390e5432e561fa18b6c5af22d4ac10f8f77d96fc4d814a97d1256b1e20be2ffca3e0045c4338874aa5,,,,,,,,,,
Framework,,,,,@protobufjs,inquire,1.1.0,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/inquire@1.1.0,,,,,,,,,,,,,,,91d49e7dc3ddaee26214c5526e7f34d6de2f14aeca07fe607767d8bebc61b89620f082eb9a7f522925f6b59755e95fa4b2e956a92eda5e305c457977c07a03f5,,,,,,,,,,
Framework,,,,,@protobufjs,float,1.0.2,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/float@1.0.2,,,,,,,,,,,,,,,0dd6fe9155e55ecb7d77e47d3df4c8c61d4474d920a117b9b4e5fab74d5fd656163af26748f0c1946db8d502f37323dda0d4ec6e52d476e8c6484e11ceb4d919,,,,,,,,,,
Framework,,,,,@protobufjs,path,1.1.2,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/path@1.1.2,,,,,,,,,,,,,,,e8939c2794e6d3c74e1c06dd4771abbcffb25147e48c6e5e3ec1d87333052eadd998c9000fdf1c0e0713da2035949f4d57015de2d1ff8924a87b8e185a496d10,,,,,,,,,,
Framework,,,,,@protobufjs,pool,1.1.0,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/pool@1.1.0,,,,,,,,,,,,,,,d2410b6864880c12af7204b8ce48f3d4f79d75ab6b8d87263163a502e00fc0079c714acf1dd52aa3f27a2e2ca61c7122253e4dac5d54570c58d787fe7f2e1643,,,,,,,,,,
Framework,,,,,@protobufjs,utf8,1.1.0,optional,BSD-3-Clause,,,,pkg:npm/%40protobufjs/utf8@1.1.0,,,,,,,,,,,,,,,56f9f7cd9ae1419924044f0b4ae5b77a6f7c73417080ee27c73bfa39d4b13ca24810a6366c66c79fe9a11883deaf3238b7077168ff3fd3ed3a1c1a707f7e392f,,,,,,,,,,
Library,,,,,@types,node,25.0.3,optional,MIT,,,,pkg:npm/%40types/node@25.0.3,,,,,,,,,,,,,,,5bad3d6ee2d545599e5baf77c4a7f31de215ea72461b3f7cb823df79723510b30b5d578a619f66d797c03126943c11d82c616c55170c9920a4b103ab655f4160,,,,,,,,,,
Library,,,,,,undici-types,7.16.0,optional,MIT,,,,pkg:npm/undici-types@7.16.0,,,,,,,,,,,,,,,673f9a6564a3f0b13ace8c43fb1ae387855f9081bc61ae8bbd8919aad5101893d98d8979df2a42694c16aa8ede234c7ae8a046791a3e9a504490c49e499dfc37,,,,,,,,,,
Library,,,,,,sharp,0.34.5,optional,Apache-2.0,,,,pkg:npm/sharp@0.34.5,,,,,,,,,,,,,,,3aef48e45b7d58d7026d7ad4f5c3203c17022bc2e2c0ba9c6f2c16dede280d5dfb9f5a73a6e34bb1888057c78e0e78dbb509520f067671411e433e04e781e5b6,,,,,,,,,,
Library,,,,,@img,colour,1.0.0,optional,MIT,,,,pkg:npm/%40img/colour@1.0.0,,,,,,,,,,,,,,,0393ff2df58615297a9ec72462d8f0f5d6bed7d8c1f21909e8009319c0df109d1a13e9769f6125eddb1533b5151d943db3696660c5a5ad2db560bcb6211d4b53,,,,,,,,,,
Library,,,,,,detect-libc,2.1.2,optional,Apache-2.0,,,,pkg:npm/detect-libc@2.1.2,,,,,,,,,,,,,,,06d8f604e38ef37a375b21f9f5ef0c817b3111055c6ab9143a9118aee6c1d2eaf09cdd74c90dfae2bb22072535d67665a966199b4e62fe87fb8a8e26ce2841b5,,,,,,,,,,
Library,,,,,@img,sharp-darwin-arm64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-darwin-arm64@0.34.5,,,,,,,,,,,,,,,8a6b50dd63095db318e1fc5bfcd769e87053355b5609423459da1bca17867f9f9a77ac57f152033bcbb6c44e2a73f7ebd3c08a1bfedd0ec785b67e8cea0febdf,,,,,,,,,,
Library,,,,,@img,sharp-libvips-darwin-arm64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-darwin-arm64@1.2.4,,,,,,,,,,,,,,,cea8e3a3b45ab457c5a0fd0c910e758dfb856419d5136a5189ac9d289d46feb1d9be7b2b1c039c4002c88bdb00e5ca39c5e9d0753ba00afb5bd5cb9fefc55fe2,,,,,,,,,,
Library,,,,,@img,sharp-darwin-x64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-darwin-x64@0.34.5,,,,,,,,,,,,,,,60d105005ff8290fcf796d0dfabf9a555b28218d3fab1c62905d9259da7e351926301ef2f4b059015a90e328460a6fc7dc7dbbd0e4b292a99030a2c184124313,,,,,,,,,,
Library,,,,,@img,sharp-libvips-darwin-x64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-darwin-x64@1.2.4,,,,,,,,,,,,,,,d4839de717d58651b05fecd7bf637dde4d3230e36f52500dca56c9c357936a1f0afc9b698b5e4a0be59289a5ff9c199b9b61f144cd606749d27634acad96c62a,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linux-arm,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linux-arm@1.2.4,,,,,,,,,,,,,,,6c523bc5c28510b762342568bfc7b8e086b8bb66f203e9775edb008fe43cb5f0b03ba050f220e88d876fa0f32ab0a0e4ba83a8f97e87640d2cd2ad7500d310f0,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linux-arm64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linux-arm64@1.2.4,,,,,,,,,,,,,,,7b17235fc0dfb08709d74c752b3af845c59ed5e742f4faae0d144fc776150af42ff94e69ed88a7dacdf67edce2917a236f53c815cffd32ddbcff2fa2464964af,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linux-ppc64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linux-ppc64@1.2.4,,,,,,,,,,,,,,,14cbaf1a28cb0d81ba956f9bfd4bf28a5516bb9032bbedebd9dd52f27a2d886088c9853fefa7a283551f326919eefc203abccace541b152b907e09bb19850fa4,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linux-riscv64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linux-riscv64@1.2.4,,,,,,,,,,,,,,,a150db711e33502d1c7bcdad7ae6d29bec7a1138b1b4a64187fa9b44420e708ddc50bcc3c9bd7c4abfd6732c7b35141e4333a21d335b6451755303d2dac73218,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linux-s390x,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linux-s390x@1.2.4,,,,,,,,,,,,,,,aa6a7d56bce03e0328199c8fbeb407aa4d36bb28c0d3f42b4cedba4ea93a978655d0c3d6216e8b4e4a8e228bfe275c84bbb31b150683a7077024a85b26fb91c5,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linux-x64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linux-x64@1.2.4,,,,,,,,,,,,,,,b49c6288bb261dcf40c756f3de868e6015114d718844338306a86f7951e89eb1c9f7ffa4f3da9b2e5d1b7099ecf9ee2de2bbda341c5a119b05b527c076ab8faf,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linuxmusl-arm64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linuxmusl-arm64@1.2.4,,,,,,,,,,,,,,,155407bb0c75208b8da30f5001b614cc9f849fc29c566f4b939fae1944091da66630409998e962c7d1e71fb9f54d1917312d291b1209a2421507d4aea991865f,,,,,,,,,,
Library,,,,,@img,sharp-libvips-linuxmusl-x64,1.2.4,optional,LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-libvips-linuxmusl-x64@1.2.4,,,,,,,,,,,,,,,f8ba72064ecbe386485f0cff5587e095a5ffa24c5ecc449ce94c434a8ca8d8ab3a27173863bb068e9814f6ce0f320aa08e3d60642ca54e278d6a6a80d4c17b0e,,,,,,,,,,
Library,,,,,@img,sharp-linux-arm,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linux-arm@0.34.5,,,,,,,,,,,,,,,f5d2eab2fc2d835bae5c11992acc5e9bde7de7eba3bf4b09e958bcc1c4c0352169c15fc638d6ade5e0a4cd0a3fd4eeb3448921d26ffcfb9063ad1afb8c351267,,,,,,,,,,
Library,,,,,@img,sharp-linux-arm64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linux-arm64@0.34.5,,,,,,,,,,,,,,,6ca433689458fdb90f397c8ac79115ba9eea91aa231021ba34b62cc2092d3998da5de71201e096899c308857f7fd8f8ed47adaba2137155b06c4583c736e2b66,,,,,,,,,,
Library,,,,,@img,sharp-linux-ppc64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linux-ppc64@0.34.5,,,,,,,,,,,,,,,ef3ce7c0d6aa5ba62db1fac618303a05190848a000135268d107693585cd307bb6fb4753acf7e54cb364a5cf25ecc50fe4cd7a649714bf2b15596acc79f66ab8,,,,,,,,,,
Library,,,,,@img,sharp-linux-riscv64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linux-riscv64@0.34.5,,,,,,,,,,,,,,,e75809b8b3d329aee98983da56cf06981ca8eff53bffb4d93aaf9c9d72481d929abc844700fefb7b73761c49777608aa743ff0d3251f8899c823becfb830c577,,,,,,,,,,
Library,,,,,@img,sharp-linux-s390x,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linux-s390x@0.34.5,,,,,,,,,,,,,,,9d0b429343dd29f868dde0b932b6d0a22809da07750a075d50c91a6d48feac17afb3cb59d9c50b3b1e3a13ba325fed385867c006023098c0b456a89e4e24788e,,,,,,,,,,
Library,,,,,@img,sharp-linux-x64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linux-x64@0.34.5,,,,,,,,,,,,,,,304cddf073cac55c557a7c006be2513f0102ed0163a0f5ae4b93599c1b7a077a6eec41b619ed22775a0b1d9a4f25d9f73902be0500e2c3dcd2b621c14c941041,,,,,,,,,,
Library,,,,,@img,sharp-linuxmusl-arm64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linuxmusl-arm64@0.34.5,,,,,,,,,,,,,,,7e9ac947a1ad46c32de8ac9fab8e08b0285565e18df7b8130f7df5c1e4757b1d5cd6bca90c400137a4e6db16b5c04ea561be437449e4d373593ea03b21ddb5ca,,,,,,,,,,
Library,,,,,@img,sharp-linuxmusl-x64,0.34.5,optional,Apache-2.0,,,,pkg:npm/%40img/sharp-linuxmusl-x64@0.34.5,,,,,,,,,,,,,,,260f30353d4c53322f841171562aab1215831b3ab29a8dec57bcfb66c6966d93432d7449668446ae3ba5a7ad1862d578c1f63c54829c5a2763a2394b716addf1,,,,,,,,,,
Library,,,,,@img,sharp-wasm32,0.34.5,optional,Apache-2.0 AND LGPL-3.0-or-later AND MIT,,,,pkg:npm/%40img/sharp-wasm32@0.34.5,,,,,,,,,,,,,,,39d5931225646363c7c2a91b048f1fac5c504057a41da492914209930cdc95665eeb83b55f8525523aaaa8b68f6d4a4c39093a141bbf1ed9465cd6e522cd21bb,,,,,,,,,,
Library,,,,,@emnapi,runtime,1.8.1,optional,MIT,,,,pkg:npm/%40emnapi/runtime@1.8.1,,,,,,,,,,,,,,,99e85f2923168e336897ceb9f59f0ac4432b7522430e8b7949732ad3474cf01378a3e08b357434c47d95ec47213475784666d92e698f74469765ce47d855e60e,,,,,,,,,,
Library,,,,,,tslib,2.8.1,optional,0BSD,,,,pkg:npm/tslib@2.8.1,,,,,,,,,,,,,,,a0916ef781d06fe29576e49440bef09e99aa9df98bb0e03f9c087a6fa107d30084a0ad3f98f79753a737c0a0d5f373243ae1cf447b525ca294f7d2016b34bfdb,,,,,,,,,,
Library,,,,,@img,sharp-win32-arm64,0.34.5,optional,Apache-2.0 AND LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-win32-arm64@0.34.5,,,,,,,,,,,,,,,590dc08160966126f6cadf881bc9a70ba25d93d5a1b3b3b4831a616e5b0bbdd852a524ed9aeebd646d4691be8dbafc6c3400b088f57a70d499373b7428fb30ee,,,,,,,,,,
Library,,,,,@img,sharp-win32-ia32,0.34.5,optional,Apache-2.0 AND LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-win32-ia32@0.34.5,,,,,,,,,,,,,,,155f66ffb3667829921c30f98f8fb8a4d23c0a9dda5be26f2e85dc4d4a3422aca349f01927c7485268a3c75a9a26c22253e1e8b30eb13392a28c05912424a036,,,,,,,,,,
Library,,,,,@img,sharp-win32-x64,0.34.5,optional,Apache-2.0 AND LGPL-3.0-or-later,,,,pkg:npm/%40img/sharp-win32-x64@0.34.5,,,,,,,,,,,,,,,fb6f5832ca98dbff5e144896f777aa5a7b8b71672e7e8c177b0c123484fa53065d5140ab337a058cc587fd9ebf4cc99be219457a799f0156e959eba9da3af20b,,,,,,,,,,
Library,,,,,@mediapipe,tasks-vision,0.10.21,optional,Apache-2.0,,,,pkg:npm/%40mediapipe/tasks-vision@0.10.21,,,,,,,,,,,,,,,4ee84a1fe72b79dab8ccb92c19b62b9ef27568b21631ce6bd141f0cf1cea978047102270200a0147ad59aeac06396e99992048cd4d6de15b4a8fc85bc4568a78,,,,,,,,,,
Library,,,,,@pyscript,core,0.4.56,optional,,APACHE-2.0,,,pkg:npm/%40pyscript/core@0.4.56,,,,,,,,,,,,,,,a5d8f3735e82f33006cc544ff2a572da59ab11d447f6484239e74f4650ebff93c6e6d604aae3e081b3b584b6ff794a491faaf78cffee856e7dbee1bbcae2b0ab,,,,,,,,,,
Library,,,,,@ungap,with-resolvers,0.1.0,optional,ISC,,,,pkg:npm/%40ungap/with-resolvers@0.1.0,,,,,,,,,,,,,,,83b7f422425d3d6db1858ec7e2213bd8302c2327eec0415ce8959cdad605c0a0cc596005ebdf6f1a3accdf8f1cc10b8e5e01e97b581615ef848b28f1fdec2fbf,,,,,,,,,,
Library,,,,,,basic-devtools,0.1.6,optional,ISC,,,,pkg:npm/basic-devtools@0.1.6,,,,,,,,,,,,,,,83dcc9eb71a67547ac4b7fc5c2fd01e52617ea7479e93417986afec04e4f4533429c640c616854c7f9d907f98c5a740954b3cf029f3da310cd95ab1db4d916e5,,,,,,,,,,
Library,,,,,,polyscript,0.13.10,optional,,APACHE-2.0,,,pkg:npm/polyscript@0.13.10,,,,,,,,,,,,,,,9516cde3c40d7d49d405af3527fd06478036159941f908bd9b8e9513b27caff29cc79168a43ba54f567f0458b0506fb162cc14b1cb95818343f39da7abac7680,,,,,,,,,,
Library,,,,,@ungap,structured-clone,1.3.0,optional,ISC,,,,pkg:npm/%40ungap/structured-clone@1.3.0,,,,,,,,,,,,,,,5a6a0df2a688028ed64d859b019b86f0f604867e5f933edd66ba93059eddb6dfff94bd86c26b3521c9d0e721ea8c37d7f05b798f86330ccdb77fcef305f0def6,,,,,,,,,,
Library,,,,,@webreflection,fetch,0.1.5,optional,MIT,,,,pkg:npm/%40webreflection/fetch@0.1.5,,,,,,,,,,,,,,,cc272a089a0d2ef75e178d5ab002bbd573e5c123e279e443b04d3d6a56c1ba724492cb983d836296528d4237fca7906a4a84ca4ee2ab5b79549b730da1d502e2,,,,,,,,,,
Library,,,,,@webreflection,idb-map,0.3.2,optional,MIT,,,,pkg:npm/%40webreflection/idb-map@0.3.2,,,,,,,,,,,,,,,54b053c7a114605fdd3dd2f2ca35962b14264d69d55d34f56097a4ac95267c6c4172a1152f4221d84429b4d1bf25ece44d8809d2e4936f4c80ba6fd31e5b41bd,,,,,,,,,,
Library,,,,,,codedent,0.1.2,optional,ISC,,,,pkg:npm/codedent@0.1.2,,,,,,,,,,,,,,,a84ab3732e6f88cdd4a023748d81d9797668c9de0d650cd8160d243818fc3b50a0a061bd59861317e55e411b0dd0e48a1631771b5bb858350eb4eb16131e8ddb,,,,,,,,,,
Library,,,,,,plain-tag,0.1.3,optional,ISC,,,,pkg:npm/plain-tag@0.1.3,,,,,,,,,,,,,,,cb254038529300495ceca74bb76f94286131358c186ff63f584f62fb57b3090b0913c81b2928dec1fa51a8ada74206787788610001a00c239c21956296a13950,,,,,,,,,,
Library,,,,,,coincident,1.2.3,optional,ISC,,,,pkg:npm/coincident@1.2.3,,,,,,,,,,,,,,,531cf704c4d622c9737968ee4278b3196560d23ea485bbc7510f3ee4174ced6b89126e002d7c2adf096e62807eb85ebcb8f073fe850e7899d85112b27e37b194,,,,,,,,,,
Library,,,,,,gc-hook,0.3.1,optional,ISC,,,,pkg:npm/gc-hook@0.3.1,,,,,,,,,,,,,,,13933e3bf876a3b799cc687345919ec7a85b077938356a8ed1e03e3b32d12d7c6175b60f6a3667ca73f002da619e1f9c4473f0b23e59f3476a6657c8e1e2b9e4,,,,,,,,,,
Library,,,,,,proxy-target,3.0.2,optional,MIT,,,,pkg:npm/proxy-target@3.0.2,,,,,,,,,,,,,,,1451355cdc175ff14d0b7fcff0788a6894b2fd093af118ad1bf40470bcbf6d59d300f9604c058f64a874a4044b027a5f5d03cac9a941864d34f4d45382c93cbd,,,,,,,,,,
Library,,,,,,ws,8.19.0,optional,MIT,,,,pkg:npm/ws@8.19.0,,,,,,,,,,,,,,,6e5013da68ce1088b4673aee25f2216f79e9b3be0f4564c2cf5223825584129425e574bf50d6a66babb6feb8c59030e8baaaf82faeebcbed5a18800b5625a30e,,,,,,,,,,
Library,,,,,,html-escaper,3.0.3,optional,MIT,,,,pkg:npm/html-escaper@3.0.3,,,,,,,,,,,,,,,46e31f7c2f3d04e590a18d16286a48867e605f7888e783ba9d1034c82d76e0d615b738e615604888577c334c7e65d5f43fd4789400e0d6680ff02ecfc46396b9,,,,,,,,,,
Library,,,,,,sticky-module,0.1.1,optional,ISC,,,,pkg:npm/sticky-module@0.1.1,,,,,,,,,,,,,,,22e6209f220c531fe6eabb6ed7897f2d1d8c6aa38bb695dc5a4c4f9ad3ec8927111c4a3e4b84e88e4f835851ce9dc49d157fceb282ce338f93f76c8e988d4033,,,,,,,,,,
Library,,,,,,to-json-callback,0.1.1,optional,ISC,,,,pkg:npm/to-json-callback@0.1.1,,,,,,,,,,,,,,,07339e8a74d3dcd8c4f85276882bd607c1efcaec81ce81f75a54a727e018542e2d95e3f265649876440814e0115a2ab4b77e7f5e1988d2e42c16252c464b11aa,,,,,,,,,,
Library,,,,,,type-checked-collections,0.1.7,optional,ISC,,,,pkg:npm/type-checked-collections@0.1.7,,,,,,,,,,,,,,,7cb232765272ec81bd5cbe308d1c0470a871c7f7a42d789688cbdc1a8d3570e305f9337ee59a9a8ccd6644d473d9b34d8b56f3a2edb2a1f863644422ee4825f4,,,,,,,,,,
Framework,,,,,@sveltejs,adapter-node,2.1.2,optional,MIT,,,,pkg:npm/%40sveltejs/adapter-node@2.1.2,,,,,,,,,,,,,,,65f558e5bb81725587a014fe45b90c515889184219dc87d3ff41ef865829faa0b72d1670a7ec12d59b30e5d824076b050d95dcb5b2cd5c9b709648d2a759b0d2,,,,,,,,,,
Framework,,,,,@sveltejs,kit,2.49.3,optional,MIT,,,,pkg:npm/%40sveltejs/kit@2.49.3,,,,,,,,,,,,,,,96e4e613622c93d1912678ada9a9cba01c8a062c8b75f2e9576a95f5adb924cc636d0b7dd7d4d5a86f2989b2439314ef5fdfb0da4ffd20bee8fbf46d1befb740,,,,,,,,,,
Framework,,,,,@sveltejs,vite-plugin-svelte,3.1.2,optional,MIT,,,,pkg:npm/%40sveltejs/vite-plugin-svelte@3.1.2,,,,,,,,,,,,,,,4f1b26d6d26fb6261e2d455136ac5918a47f988f82cee210b9cda09fe602b3dacc4e8c29359d8daade7725d2fc285f5b2e101fdabb91fddafd7990b0753ae244,,,,,,,,,,
Framework,,,,,,svelte,4.2.20,required,MIT,,,,pkg:npm/svelte@4.2.20,,,,,,,,,,,,,,,79e12019cd83b6252297900d76d77cbcfc2df4081a31d9ee5059cf7edf45e6832f53f147bb920716273ea75751fd4381ed7536997db21d6f8d713721e030a1e5,,,,,,,,,,
Library,,,,,@ampproject,remapping,2.3.0,optional,Apache-2.0,,,,pkg:npm/%40ampproject/remapping@2.3.0,,,,,,,,,,,,,,,df4899b403e0cfe2d3218a1e8afa98a3ce777f4da305849de6e1a71a9905574337c4eb7d68def77ab920600999538df1e157ea7272f15bd2a98374792c2e1863,,,,,,,,,,
Library,,,,,@jridgewell,gen-mapping,0.3.13,optional,MIT,,,,pkg:npm/%40jridgewell/gen-mapping@0.3.13,,,,,,,,,,,,,,,da492dffb9e227a32010fc45d1b61d43a7ad65a03e7d0bc370b29c921cb5c8840ecdaa0a8c10634a3eb7fda2d58d8137aa146de5dbccfae5327c283a50a0816c,,,,,,,,,,
Library,,,,,@jridgewell,sourcemap-codec,1.5.5,optional,MIT,,,,pkg:npm/%40jridgewell/sourcemap-codec@1.5.5,,,,,,,,,,,,,,,71843ddf5d20aeac6e7966e5f96b885086a251a0dc8fb58eab97d58449633558117ce52163d7f2db34ef7e8a96b2779b87c4a5ef45527056c80af2672ca0743a,,,,,,,,,,
Library,,,,,@jridgewell,trace-mapping,0.3.31,optional,MIT,,,,pkg:npm/%40jridgewell/trace-mapping@0.3.31,,,,,,,,,,,,,,,cf3351f9275048327373c8e869e3fc410a0242bf0db98c76748232b65d507811191c9f6e5ba85e6ecad881bcfc849c1441aa374d608cb667d5f0dbb5b7038b03,,,,,,,,,,
